Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Bronx,BX06,10.000000000000000,2017.000000000000000,April,59.397147840123900,36.595129215081499,51.229333302254894,415.377967225132011
Bronx,BX07,10.000000000000000,2017.000000000000000,April,60.672004673029797,33.555884259396500,62.551399263584997,446.841365961425026
Bronx,BX08,10.000000000000000,2017.000000000000000,April,72.275502688498904,45.770309814061399,80.279309117740297,626.590250788911931
Bronx,BX09,10.000000000000000,2017.000000000000000,April,51.264290805002695,21.041978111931002,41.967492186669197,298.866364360882017
Bronx,BX10,10.000000000000000,2017.000000000000000,April,70.366872128611405,42.681977334349298,68.343416805246690,585.846017148880037
Bronx,BX11,10.000000000000000,2017.000000000000000,April,64.957567132130606,34.639996838228996,56.302027983727598,485.791978252294996
Bronx,BX12,10.000000000000000,2017.000000000000000,April,68.064599765294702,35.172458585052297,73.123749781263797,544.230434647353036
Manhattan,MN01,10.000000000000000,2017.000000000000000,April,80.400483770497502,44.177503443417699,76.148957029157998,596.750949946379023
Manhattan,MN02,10.000000000000000,2017.000000000000000,April,79.792094891229695,38.485017540590796,82.699750091166791,586.844976588901091
Manhattan,MN03,10.000000000000000,2017.000000000000000,April,63.800430489748798,42.740709894321895,44.735586107916596,507.125375871818051
Manhattan,MN04,10.000000000000000,2017.000000000000000,April,76.052986872632488,31.521200926328397,80.275550515699706,493.679190201317056
Manhattan,MN05,10.000000000000000,2017.000000000000000,April,73.152014533139095,29.411406695724597,62.574628599135202,439.519760707112027
Manhattan,MN06,10.000000000000000,2017.000000000000000,April,78.301944755770492,33.090350422876703,75.198385508945208,558.424664400267034
Manhattan,MN07,10.000000000000000,2017.000000000000000,April,80.268980505378508,40.197733378369996,83.204928414773605,596.193884229509990
Manhattan,MN08,10.000000000000000,2017.000000000000000,April,80.247235802580306,41.146829727432895,81.278588529768498,599.862304851716999
Manhattan,MN09,10.000000000000000,2017.000000000000000,April,67.864117786091697,56.643708857325599,49.919967277647700,576.368233841850042
Manhattan,MN10,10.000000000000000,2017.000000000000000,April,60.906863030796188,39.496790935343796,57.958641699275304,446.979368129329032
Manhattan,MN11,10.000000000000000,2017.000000000000000,April,57.204200433955904,42.618195698068696,32.804337626692394,394.614000602767078
Manhattan,MN12,10.000000000000000,2017.000000000000000,April,66.428246606932703,45.312925622306203,59.421114870032795,559.058259367636083
Queens East,QE07,10.000000000000000,2017.000000000000000,April,71.764977097548893,49.012320963749595,65.113753205179506,634.937893156994051
Queens East,QE08,10.000000000000000,2017.000000000000000,April,68.237844828250800,29.293691483993999,54.966390108166998,421.324037951612013
Queens East,QE10,10.000000000000000,2017.000000000000000,April,72.577168396022799,44.999295971959398,94.464883709135705,703.917394757102102
Queens East,QE11,10.000000000000000,2017.000000000000000,April,78.496123737095601,65.082916728787708,93.708751785323784,877.201317613157016
Queens East,QE12,10.000000000000000,2017.000000000000000,April,62.955894988624003,37.043729135106197,68.356283442959693,530.973282014444067
Queens East,QE13,10.000000000000000,2017.000000000000000,April,70.464964103033694,40.440250854458696,94.412518931480093,672.384656612081926
Queens East,QE14,10.000000000000000,2017.000000000000000,April,59.695875049466693,31.348863329670198,43.908121717519101,398.154700337881025
Queens West,QW01,10.000000000000000,2017.000000000000000,April,73.073539516463001,49.913047272445397,75.998288489563706,665.198759265332001
Queens West,QW02,10.000000000000000,2017.000000000000000,April,72.267732347669991,51.328811671732488,75.157437556691605,637.292338648087139
Queens West,QW03,10.000000000000000,2017.000000000000000,April,64.962899844109600,32.326049001340792,64.360280020999710,482.891453500584078
Queens West,QW04,10.000000000000000,2017.000000000000000,April,65.054023359400105,35.306551581641600,60.842972467743998,483.875842272374030
Queens West,QW05,10.000000000000000,2017.000000000000000,April,76.823433746401506,47.444044071560796,91.361762343577396,742.093932895754051
Queens West,QW06,10.000000000000000,2017.000000000000000,April,74.402771476552005,29.522469206906397,78.090059380501202,457.771443869233053
Queens West,QW09,10.000000000000000,2017.000000000000000,April,71.077051064716898,40.839162021204395,79.565500250500307,607.669586423880105
Staten Island,SI01,10.000000000000000,2017.000000000000000,April,71.919408730833695,48.034276607620299,87.562195518567407,695.183778255537050
Staten Island,SI02,10.000000000000000,2017.000000000000000,April,73.629164045322909,54.146920626427395,87.845292641242196,763.261142038835033
Staten Island,SI03,10.000000000000000,2017.000000000000000,April,74.215530310820299,55.135125736116592,91.130647782173099,783.464657899061081
Brooklyn North,BKN01,10.000000000000000,2018.000000000000000,April,65.419715592119999,48.336259702654999,48.010124432270295,497.691926906458036
Brooklyn North,BKN02,10.000000000000000,2018.000000000000000,April,70.469780477889799,35.718792560229701,58.687556265134404,438.108675394355032
Brooklyn North,BKN03,10.000000000000000,2018.000000000000000,April,56.026491678401399,34.267172842461797,45.192720932129497,350.332752468778040
Brooklyn North,BKN04,10.000000000000000,2018.000000000000000,April,63.483698051043191,35.305409541432098,68.716527014281894,460.329506932827996
Brooklyn North,BKN05,10.000000000000000,2018.000000000000000,April,55.568673383018393,23.712961287236801,44.820056130345904,351.912093262232077
Brooklyn North,BKN08,10.000000000000000,2018.000000000000000,April,66.117277940283600,44.789163097264897,60.085003332392901,508.607603164058048
Brooklyn North,BKN09,10.000000000000000,2018.000000000000000,April,61.340046498687791,34.586803884545994,47.024860439127892,421.455933237399051
Brooklyn North,BKN16,10.000000000000000,2018.000000000000000,April,49.275918902310295,20.703923752241099,35.882267950011197,274.116069300255958
Brooklyn North,BKN17,10.000000000000000,2018.000000000000000,April,64.677530001053881,29.827865641894501,62.596172914089394,480.949837947701042
Brooklyn South,BKS06,10.000000000000000,2018.000000000000000,April,81.386942605811498,48.788482217829696,83.486662240414503,713.478594536647051
Brooklyn South,BKS07,10.000000000000000,2018.000000000000000,April,75.187360104987391,46.305599425104099,73.000891382755384,701.089534214898094
Brooklyn South,BKS10,10.000000000000000,2018.000000000000000,April,77.663667892928700,56.267309754449599,80.803183117435594,801.722292842199067
Brooklyn South,BKS11,10.000000000000000,2018.000000000000000,April,72.541108298145900,46.758627957949102,65.832319203461608,647.500851261853995
Brooklyn South,BKS12,10.000000000000000,2018.000000000000000,April,70.291969768276900,46.158679721390101,48.244526403487399,624.952822512349030
Brooklyn South,BKS13,10.000000000000000,2018.000000000000000,April,64.786458511705703,41.637521454238197,51.604793990802001,525.157556212566078
Brooklyn South,BKS14,10.000000000000000,2018.000000000000000,April,68.265880564289787,38.750274693018397,56.847153802145797,546.626818519953986
Brooklyn South,BKS15,10.000000000000000,2018.000000000000000,April,74.030641864099010,49.314692308753003,66.402362311256610,693.254437666025979
Brooklyn South,BKS18,10.000000000000000,2018.000000000000000,April,68.838553012740888,40.976637166179401,75.552650292799299,636.631847136955002
Bronx,BX01,10.000000000000000,2018.000000000000000,April,40.925672215703699,20.566430192581500,26.117781684207497,216.304394150618009
Bronx,BX02,10.000000000000000,2018.000000000000000,April,58.320225036998998,34.942764444168098,57.653238722711592,407.185222365951006
Bronx,BX03,10.000000000000000,2018.000000000000000,April,47.551853041346803,27.298589123062801,41.106701859503502,274.292340443573039
Bronx,BX04,10.000000000000000,2018.000000000000000,April,54.694480333139801,29.806454744156998,50.417252236597996,358.117672101809035
Bronx,BX05,10.000000000000000,2018.000000000000000,April,56.742297359285601,27.087662023480000,51.028937578421996,390.336179281330089
Bronx,BX06,10.000000000000000,2018.000000000000000,April,59.528219951360505,36.459728493844594,46.889812174409400,420.911545052749091
Bronx,BX07,10.000000000000000,2018.000000000000000,April,61.417138986672491,34.701600836968105,64.146183291718501,458.928857152488035
Bronx,BX08,10.000000000000000,2018.000000000000000,April,73.136972995612197,45.399623590170201,82.148277438393990,642.496316464952997
Bronx,BX09,10.000000000000000,2018.000000000000000,April,52.748294482031895,22.180207904280397,43.389478517644193,315.776566194329007
Bronx,BX10,10.000000000000000,2018.000000000000000,April,71.552524862882890,42.773310936777897,71.527867085467491,606.636063643576108
Bronx,BX11,10.000000000000000,2018.000000000000000,April,66.765319724333594,35.972072827684194,57.969255104482798,504.672541319109030
Bronx,BX12,10.000000000000000,2018.000000000000000,April,69.902432748224996,35.796343292391896,79.473136873584295,554.238596516423058
Manhattan,MN01,10.000000000000000,2018.000000000000000,April,80.596414337231792,45.893762336964897,76.647364908666688,599.689736811703028
Manhattan,MN02,10.000000000000000,2018.000000000000000,April,80.224129502119098,39.663911110476896,87.339888925212989,594.058282814416089
Manhattan,MN03,10.000000000000000,2018.000000000000000,April,64.048002491042894,43.196006858681692,46.248875203843198,505.539939481323074
Manhattan,MN04,10.000000000000000,2018.000000000000000,April,75.926050843786214,33.266022127884099,78.351349792455395,485.455636946608024
Manhattan,MN05,10.000000000000000,2018.000000000000000,April,74.837777735876003,33.745044374834904,64.015209203237603,468.956090365735008
Manhattan,MN06,10.000000000000000,2018.000000000000000,April,78.306009464125509,34.294495739167893,75.000415931602788,554.161371297868982
Manhattan,MN07,10.000000000000000,2018.000000000000000,April,80.805533617258604,42.843391411031696,84.879018032930006,606.026490889695083
Manhattan,MN08,10.000000000000000,2018.000000000000000,April,80.847895023619500,42.987141985238097,82.910384520493494,615.094619057698992
Manhattan,MN09,10.000000000000000,2018.000000000000000,April,69.018200905517801,55.499266418356001,51.311006429901902,604.006965729079980
Manhattan,MN10,10.000000000000000,2018.000000000000000,April,61.309273123048094,39.049578296127500,55.073256464847397,451.133937069093065
Manhattan,MN11,10.000000000000000,2018.000000000000000,April,57.234354286446695,42.072400632405895,32.913465588271499,398.542591673533991
Manhattan,MN12,10.000000000000000,2018.000000000000000,April,67.194052891541503,45.082097115570200,58.891213835211197,573.568534264651021
Queens East,QE07,10.000000000000000,2018.000000000000000,April,73.637722761979887,49.020074216865403,69.671468770812098,661.684980910314152
Queens East,QE08,10.000000000000000,2018.000000000000000,April,70.279885468975294,30.496660499710799,52.793189892270000,451.016656309048074
Queens East,QE10,10.000000000000000,2018.000000000000000,April,73.199030927065095,45.392256855490494,91.195411537056486,746.650950365040103
Queens East,QE11,10.000000000000000,2018.000000000000000,April,78.830973771459298,63.553397672959598,97.215177282969989,924.003216312915015
Queens East,QE12,10.000000000000000,2018.000000000000000,April,63.945345667957291,36.932358620007101,67.666731562114109,554.787209592779959
Queens East,QE13,10.000000000000000,2018.000000000000000,April,71.733245926922393,41.194667573505598,95.543112766233094,712.944579889751139
Queens East,QE14,10.000000000000000,2018.000000000000000,April,62.133798243565394,32.671136287326597,42.730995701766702,428.191484323287057
Queens West,QW01,10.000000000000000,2018.000000000000000,April,73.514695148988011,49.903106323746300,77.327477391812508,678.977269307958068
Queens West,QW02,10.000000000000000,2018.000000000000000,April,72.409189592018294,52.310062576756600,77.152422167201507,620.199634139697082
Queens West,QW03,10.000000000000000,2018.000000000000000,April,65.514968800026395,32.908416360942795,62.111931885275702,495.727738071521003
Queens West,QW04,10.000000000000000,2018.000000000000000,April,66.167435348863606,35.439885666302295,64.423914231197102,505.532284534327061
Queens West,QW05,10.000000000000000,2018.000000000000000,April,77.312226226656989,49.378841884114600,88.221852146792799,784.988611282991997
Queens West,QW06,10.000000000000000,2018.000000000000000,April,75.779820869542007,30.256103018429702,78.213527377565100,490.916810299050042
Queens West,QW09,10.000000000000000,2018.000000000000000,April,72.850121927203702,42.356512168716996,77.272259140254789,621.122912275005092
Staten Island,SI01,10.000000000000000,2018.000000000000000,April,72.806069445566095,48.706569106177589,81.147609813847993,724.938466282687955
Staten Island,SI02,10.000000000000000,2018.000000000000000,April,74.425566847022097,53.606074089118600,82.487624613572592,794.509107195555998
Staten Island,SI03,10.000000000000000,2018.000000000000000,April,75.214325453780006,55.750995237535697,86.629121210880797,828.442808875814990
Brooklyn North,BKN01,2.000000000000000,2008.000000000000000,August,65.430295323080003,42.077776302076302,38.484658157843796,501.545871347594073
Brooklyn North,BKN02,2.000000000000000,2008.000000000000000,August,70.392904159847390,34.485130143578594,43.299957209547898,429.648173352498986
Brooklyn North,BKN03,2.000000000000000,2008.000000000000000,August,53.115851745588898,23.426294770277998,28.171635192966896,317.031813838822018
Brooklyn North,BKN04,2.000000000000000,2008.000000000000000,August,57.142870667181796,23.544669980297598,35.936807966675502,368.307338350170994
Brooklyn North,BKN05,2.000000000000000,2008.000000000000000,August,52.871249226970903,26.107178901582298,36.389860191946298,308.092906312260027
Brooklyn North,BKN08,2.000000000000000,2008.000000000000000,August,61.902930739321803,39.471438987804703,37.658018052521399,433.489208045994019
Brooklyn North,BKN09,2.000000000000000,2008.000000000000000,August,54.758832265284596,27.298348124086498,28.325080856145000,319.171843230145043
Brooklyn North,BKN16,2.000000000000000,2008.000000000000000,August,47.770443331172295,21.721247564613996,23.169548922931998,258.880586700223091
Brooklyn North,BKN17,2.000000000000000,2008.000000000000000,August,60.127827276187894,31.612617804889101,48.129213710890397,381.858358913573056
Brooklyn South,BKS06,2.000000000000000,2008.000000000000000,August,78.213800843248094,52.603919637092197,68.163139055664800,576.570362334197966
Brooklyn South,BKS07,2.000000000000000,2008.000000000000000,August,71.159537704545798,53.117007704580800,62.074128128322897,579.142762367665000
Brooklyn South,BKS10,2.000000000000000,2008.000000000000000,August,73.965898480456090,67.334841357038400,60.753470687449905,644.043784015346091
Brooklyn South,BKS11,2.000000000000000,2008.000000000000000,August,70.166506190278000,58.774983425130394,56.258944320769899,549.481491191079954
Brooklyn South,BKS12,2.000000000000000,2008.000000000000000,August,64.616253532587606,55.785988371197192,39.106474354000298,469.778306622764035
Brooklyn South,BKS13,2.000000000000000,2008.000000000000000,August,60.554439670524097,44.705301572891500,38.117869959008296,426.779622267822049
Brooklyn South,BKS14,2.000000000000000,2008.000000000000000,August,61.048402773365098,34.313028894827696,47.126466620362301,371.371315402107030
Brooklyn South,BKS15,2.000000000000000,2008.000000000000000,August,70.063553160373289,62.536203854411504,51.310054536646000,546.096129024192010
Brooklyn South,BKS18,2.000000000000000,2008.000000000000000,August,64.763952192602900,43.542316466171798,54.355876466204492,447.560203627232056
Bronx,BX01,2.000000000000000,2008.000000000000000,August,38.315662809486291,12.001142817507398,15.826113932846699,190.226307888422014
Bronx,BX02,2.000000000000000,2008.000000000000000,August,52.481478451776098,20.129232684576799,26.959652879165297,327.829367640903968
Bronx,BX03,2.000000000000000,2008.000000000000000,August,44.884761053171303,15.499262217162901,16.930998277397201,247.387122773240009
Bronx,BX04,2.000000000000000,2008.000000000000000,August,49.938050566313393,20.449670960006099,26.688521371907498,296.026738889851003
Bronx,BX05,2.000000000000000,2008.000000000000000,August,54.132230901439506,22.585700877057800,40.687527877658297,341.705660078131018
Bronx,BX06,2.000000000000000,2008.000000000000000,August,54.101054798292395,23.289184364852197,28.631017116025102,346.898789775041053
Bronx,BX07,2.000000000000000,2008.000000000000000,August,58.908313101409298,30.565210582565697,43.797533886753406,406.629865207518094
Bronx,BX08,2.000000000000000,2008.000000000000000,August,69.706432829051195,45.767884489450097,56.781639279273698,520.219600467980968
Bronx,BX09,2.000000000000000,2008.000000000000000,August,47.492166032596295,21.002442306050998,24.092645342048694,255.981270880561993
Bronx,BX10,2.000000000000000,2008.000000000000000,August,67.690501446293098,51.050139787114091,46.625835259275895,507.243306543447034
Bronx,BX11,2.000000000000000,2008.000000000000000,August,64.303689697572494,41.193674455032095,45.560309171659199,447.600370737264996
Bronx,BX12,2.000000000000000,2008.000000000000000,August,66.332598629933685,37.451177809859203,57.064810994658892,484.969641405194011
Manhattan,MN01,2.000000000000000,2008.000000000000000,August,81.296477391967386,54.892155534559791,52.903688778594294,608.668565762042022
Manhattan,MN02,2.000000000000000,2008.000000000000000,August,75.281756433707898,43.390456810676703,59.042942965967796,447.044205037736049
Manhattan,MN03,2.000000000000000,2008.000000000000000,August,59.416783007299593,41.892602969868094,31.977527814291300,413.230227960201034
Manhattan,MN04,2.000000000000000,2008.000000000000000,August,75.366527115883386,38.838153726357696,56.619505457105092,461.261248683437032
Manhattan,MN05,2.000000000000000,2008.000000000000000,August,74.545638309559507,41.663291956574902,52.007925240753700,439.116259925290080
Manhattan,MN06,2.000000000000000,2008.000000000000000,August,73.599904698950098,46.728713776245897,57.029640121460197,403.925512922715996
Manhattan,MN07,2.000000000000000,2008.000000000000000,August,75.567897038792012,45.867639660406603,49.713907546100195,456.172597561456030
Manhattan,MN08,2.000000000000000,2008.000000000000000,August,75.174350256171991,49.152949965049096,48.776889083176201,440.098666417273080
Manhattan,MN09,2.000000000000000,2008.000000000000000,August,62.605247242254997,44.055939630282793,29.197489521449295,472.458105271797024
Manhattan,MN10,2.000000000000000,2008.000000000000000,August,57.289951947918091,30.130159365317997,22.176670093607996,393.246760272785025
Manhattan,MN11,2.000000000000000,2008.000000000000000,August,53.084674987989004,32.368633305232500,19.664573249045599,331.492386827044982
Manhattan,MN12,2.000000000000000,2008.000000000000000,August,60.495695462251000,36.186002960867697,38.725843548272501,432.782622225429009
Queens East,QE07,2.000000000000000,2008.000000000000000,August,69.174072491602303,64.498715506228194,48.343032984866504,523.602992651630984
Queens East,QE08,2.000000000000000,2008.000000000000000,August,65.377383483067092,34.221499442794801,39.054770803152600,343.944717708957057
Queens East,QE10,2.000000000000000,2008.000000000000000,August,68.210347984556492,46.541550752513501,66.479052542311308,509.103713405071005
Queens East,QE11,2.000000000000000,2008.000000000000000,August,72.691830250064896,69.350424865494418,60.215009715545698,598.312684702023944
Queens East,QE12,2.000000000000000,2008.000000000000000,August,59.810163907758891,39.819819663223996,43.023495067657791,427.307077495587009
Queens East,QE13,2.000000000000000,2008.000000000000000,August,66.804125512345195,44.320496488294701,61.154490594157494,484.170400960389031
Queens East,QE14,2.000000000000000,2008.000000000000000,August,58.717269519919796,38.153125237853295,35.481542995336696,361.714647627968020
Queens West,QW01,2.000000000000000,2008.000000000000000,August,69.321414846980787,58.004966720898992,51.763991656429695,532.998157838776024
Queens West,QW02,2.000000000000000,2008.000000000000000,August,71.233234177246700,56.055034462149301,51.317585194947100,587.444557210910034
Queens West,QW03,2.000000000000000,2008.000000000000000,August,62.868952164353594,38.586152539373700,48.505363427562493,421.378693867741049
Queens West,QW04,2.000000000000000,2008.000000000000000,August,60.761522888920503,40.131805926408198,39.689827404160603,389.370880869805035
Queens West,QW05,2.000000000000000,2008.000000000000000,August,72.433870468279693,63.099182592076396,61.572370356444999,601.497152516132019
Queens West,QW06,2.000000000000000,2008.000000000000000,August,70.975796627193205,37.767467725242994,50.836470777270094,374.397419890095023
Queens West,QW09,2.000000000000000,2008.000000000000000,August,67.621167423970604,48.536109320416998,52.303414570960797,504.082513042521043
Staten Island,SI01,2.000000000000000,2008.000000000000000,August,65.135248058399895,42.958135034411896,55.424987744996400,454.916033759981019
Staten Island,SI02,2.000000000000000,2008.000000000000000,August,66.724154179952507,50.258258623846096,57.320805940883702,477.469197462122054
Staten Island,SI03,2.000000000000000,2008.000000000000000,August,70.790957035181492,60.816279497419792,65.953477751262284,553.167058948267027
Brooklyn North,BKN01,2.000000000000000,2009.000000000000000,August,72.582106989051596,44.662892576444001,43.268022986618092,691.994473488532094
Brooklyn North,BKN02,2.000000000000000,2009.000000000000000,August,76.077365575714495,35.633382031578599,47.476469456953893,568.189439069658988
Brooklyn North,BKN03,2.000000000000000,2009.000000000000000,August,60.121905975068692,24.907648237953897,30.407498238966500,419.141507441077010
Brooklyn North,BKN04,2.000000000000000,2009.000000000000000,August,64.474753413627596,25.566613023999999,40.446254220098801,495.601437130067040
Brooklyn North,BKN05,2.000000000000000,2009.000000000000000,August,60.218307203646390,26.674249708742799,37.537841701979005,414.453258571214064
Brooklyn North,BKN08,2.000000000000000,2009.000000000000000,August,68.631970269896399,39.427439824008303,40.089841639780701,581.336352040914107
Brooklyn North,BKN09,2.000000000000000,2009.000000000000000,August,61.579409981346998,27.832854847923198,31.970077744701200,419.804742742293058
Brooklyn North,BKN16,2.000000000000000,2009.000000000000000,August,55.972253176902598,23.679519055762601,26.552353278660501,356.518956732319054
Brooklyn North,BKN17,2.000000000000000,2009.000000000000000,August,66.975009986795897,31.464922342755997,49.681973324715699,512.458611412013056
Brooklyn South,BKS06,2.000000000000000,2009.000000000000000,August,82.598416385132197,50.249809680394200,70.188203232742794,767.358611724655020
Brooklyn South,BKS07,2.000000000000000,2009.000000000000000,August,76.508241495173095,49.398512002535298,57.045473451334892,778.255192174776084
Brooklyn South,BKS10,2.000000000000000,2009.000000000000000,August,78.529379319521993,64.035056682776002,57.696526003155299,840.829224993644971
Brooklyn South,BKS11,2.000000000000000,2009.000000000000000,August,75.444340489958208,57.319357567902500,50.505662301369306,727.523930109771982
Brooklyn South,BKS12,2.000000000000000,2009.000000000000000,August,71.579067835880196,55.692192842535796,35.795262567437398,651.824557804010055
Brooklyn South,BKS13,2.000000000000000,2009.000000000000000,August,66.359674533255003,43.538739164228701,38.312076120880498,549.552901304313991
Brooklyn South,BKS14,2.000000000000000,2009.000000000000000,August,67.644210556193698,34.147957565039498,45.010765569214598,497.049072658781085
Brooklyn South,BKS15,2.000000000000000,2009.000000000000000,August,75.251773667269006,60.174408106454301,49.591652470762199,715.898967378412067
Brooklyn South,BKS18,2.000000000000000,2009.000000000000000,August,71.101634887667686,41.652276172192202,55.684390549190901,600.959567260419021
Bronx,BX01,2.000000000000000,2009.000000000000000,August,45.713218979175501,14.674308261321899,16.051744268075200,256.512536970831036
Bronx,BX02,2.000000000000000,2009.000000000000000,August,58.924087231638303,22.839610455157700,32.937954509224198,419.905779696399009
Bronx,BX03,2.000000000000000,2009.000000000000000,August,51.479857627983193,15.976282246443301,18.534374481797901,321.284877377054045
Bronx,BX04,2.000000000000000,2009.000000000000000,August,55.564394525001298,20.392393517477799,27.089893945216602,370.909941980859969
Bronx,BX05,2.000000000000000,2009.000000000000000,August,60.492321387634696,22.003186236720797,40.950970702777603,443.661727673640996
Bronx,BX06,2.000000000000000,2009.000000000000000,August,60.606409223274099,26.376778438732298,29.374242422596399,449.582555665144071
Bronx,BX07,2.000000000000000,2009.000000000000000,August,64.686633308022294,30.180246069839999,41.701433283485002,521.629194487063955
Bronx,BX08,2.000000000000000,2009.000000000000000,August,75.154552444919204,46.007827167918698,58.645399576183500,681.547542459171041
Bronx,BX09,2.000000000000000,2009.000000000000000,August,54.124406167912099,22.704324668788399,26.913383109504402,331.294092611227029
Bronx,BX10,2.000000000000000,2009.000000000000000,August,73.355510387974988,50.218085882608598,49.099900949516496,665.236829130418073
Bronx,BX11,2.000000000000000,2009.000000000000000,August,70.784663614264900,43.799039540600901,48.103785307794595,595.760619331574048
Bronx,BX12,2.000000000000000,2009.000000000000000,August,71.281018414143702,36.423004088721399,57.051751822230194,612.494345296682127
Manhattan,MN01,2.000000000000000,2009.000000000000000,August,85.271353605275692,56.518045998111198,63.397625831591192,787.482000391469114
Manhattan,MN02,2.000000000000000,2009.000000000000000,August,80.805850249371588,44.353499803800197,59.352149116681403,614.635535281725993
Manhattan,MN03,2.000000000000000,2009.000000000000000,August,66.082971670063003,42.745312243407298,33.913963007304694,547.355054388340022
Manhattan,MN04,2.000000000000000,2009.000000000000000,August,80.198008927044697,38.549979631392901,61.622250478266594,605.984299431542013
Manhattan,MN05,2.000000000000000,2009.000000000000000,August,79.326012241580599,43.987950013429696,52.388261478818002,568.411553773896003
Manhattan,MN06,2.000000000000000,2009.000000000000000,August,79.111403956720196,44.388381027187094,59.741630275241704,552.440531122679090
Manhattan,MN07,2.000000000000000,2009.000000000000000,August,80.482629268511204,43.377235077833596,52.109980064565796,613.024169340401954
Manhattan,MN08,2.000000000000000,2009.000000000000000,August,80.574424069847794,46.962819127233395,52.132638439372400,605.731540558594929
Manhattan,MN09,2.000000000000000,2009.000000000000000,August,68.740721901938997,46.754309555998198,31.176511697322997,615.325518391317019
Manhattan,MN10,2.000000000000000,2009.000000000000000,August,63.288676852766095,30.793678798981698,23.355174021627697,503.884043897236040
Manhattan,MN11,2.000000000000000,2009.000000000000000,August,59.621802418111997,33.237083471961803,20.850366584400998,431.107492327715022
Manhattan,MN12,2.000000000000000,2009.000000000000000,August,66.623163789344602,37.105499282856300,41.049721465639401,561.080069805518065
Queens East,QE07,2.000000000000000,2009.000000000000000,August,74.512926555103292,61.416979018950897,46.138923082253697,690.149308370017025
Queens East,QE08,2.000000000000000,2009.000000000000000,August,71.562434614409909,33.406295746157603,38.351449311300193,460.335795134257012
Queens East,QE10,2.000000000000000,2009.000000000000000,August,74.241924792387692,45.404141697916195,64.259033090444404,688.261020010796074
Queens East,QE11,2.000000000000000,2009.000000000000000,August,77.859415433543802,67.856679841837405,59.259355622691999,795.000785481549997
Queens East,QE12,2.000000000000000,2009.000000000000000,August,66.700921198285798,39.466374687321689,43.309691979728001,575.240920611279989
Queens East,QE13,2.000000000000000,2009.000000000000000,August,72.862944574109605,43.002914119402696,59.749213106465497,649.607125411756101
Queens East,QE14,2.000000000000000,2009.000000000000000,August,64.834960161985492,37.256465197754999,36.066388038574196,469.451919660730027
Queens West,QW01,2.000000000000000,2009.000000000000000,August,74.785838255249203,56.655626234951995,51.456940736630102,702.402230819349029
Queens West,QW02,2.000000000000000,2009.000000000000000,August,76.984378455596200,55.269000975011501,53.493635998214600,792.202237826277042
Queens West,QW03,2.000000000000000,2009.000000000000000,August,68.974684756676893,37.743428878985000,47.799697113863594,555.034973080161990
Queens West,QW04,2.000000000000000,2009.000000000000000,August,67.244364500051802,37.863275002251001,38.615654941231803,519.880162374047018
Queens West,QW05,2.000000000000000,2009.000000000000000,August,78.374207710441794,66.631720556977498,63.015000187413804,819.811292704706034
Queens West,QW06,2.000000000000000,2009.000000000000000,August,77.016566662449605,35.834018410319601,48.195455297237594,520.158603825781938
Queens West,QW09,2.000000000000000,2009.000000000000000,August,73.825197474378115,46.353948744651895,53.601842663447599,683.020391120717022
Staten Island,SI01,2.000000000000000,2009.000000000000000,August,71.759025634422699,42.938601553983403,51.263367397507999,622.507573471263072
Staten Island,SI02,2.000000000000000,2009.000000000000000,August,73.061772348293488,50.790378754343095,53.267559520999896,648.787731656244091
Staten Island,SI03,2.000000000000000,2009.000000000000000,August,76.390536145235089,59.978877063277395,62.725596367586995,743.949739976244018
Brooklyn North,BKN01,2.000000000000000,2010.000000000000000,August,72.259858046995689,44.648090660854194,45.789557026512796,677.944068258859033
Brooklyn North,BKN02,2.000000000000000,2010.000000000000000,August,74.827959442532688,30.232521837334801,48.914817271152998,541.180212495057958
Brooklyn North,BKN03,2.000000000000000,2010.000000000000000,August,59.570928273724796,23.555857764211702,31.565679429523598,409.945381427486041
Brooklyn North,BKN04,2.000000000000000,2010.000000000000000,August,64.087824524156503,24.505825157431897,41.676870300827105,487.347309191019065
Brooklyn North,BKN05,2.000000000000000,2010.000000000000000,August,59.377926656392191,24.464565175224600,38.584880095989398,401.273388453392045
Brooklyn North,BKN08,2.000000000000000,2010.000000000000000,August,67.789822710889993,36.016644898645403,41.826276053748202,561.427380981912052
Brooklyn North,BKN09,2.000000000000000,2010.000000000000000,August,61.243736599199700,26.905901890837001,33.621048622954206,413.744198670145977
Brooklyn North,BKN16,2.000000000000000,2010.000000000000000,August,54.602703360170800,21.557613672983102,28.570608475189999,337.583935009341019
Brooklyn North,BKN17,2.000000000000000,2010.000000000000000,August,66.127049011593698,29.403528863984398,52.445331844233500,493.580997101801074
Brooklyn South,BKS06,2.000000000000000,2010.000000000000000,August,82.460928763975801,45.783218978857796,74.509316288109105,768.894735512615057
Brooklyn South,BKS07,2.000000000000000,2010.000000000000000,August,75.940844188242096,46.421096456060596,60.677886859251494,755.362852694718981
Brooklyn South,BKS10,2.000000000000000,2010.000000000000000,August,78.534155878972697,60.986061606551402,61.010450130937699,842.960436122375995
